Record_Date,Raw_pH,Raw_COD_mgL,Raw_BOD_mgL,Raw_TDS_mgL,Raw_TSS_mgL,Input_Lime_kg_m3,Input_Urea_kg_m3,Input_DAP_kg_m3,Output_Biogas_m3_m3,Operating_Shift,Production_Level,Plant_Status,Final_pH,Final_COD_mgL,Final_BOD_mgL,Final_TDS_mgL,Final_TSS_mgL,Month,Quarter,Season,Compliance
2025-08-09,4.12,117117.0,55048.0,91913.0,15666.0,2.84,0.32,0.09,338.94,Afternoon,Low,Normal Operation,7.29,180.0,38.0,93.0,11.0,August,3,Cool Season,0
2025-08-10,4.05,110596.0,56589.0,99243.0,18693.0,3.87,0.34,0.08,341.71,Night,High,Normal Operation,7.38,180.0,29.0,125.0,6.0,August,3,Cool Season,0
2025-08-11,4.35,105069.0,55086.0,99953.0,15874.0,3.54,0.38,0.1,349.76,Afternoon,Low,Normal Operation,7.44,180.0,29.0,94.0,16.0,August,3,Cool Season,0
2025-08-12,4.05,116034.0,60778.0,84924.0,16585.0,3.21,0.43,0.11,355.97,Night,Medium,Normal Operation,7.12,180.0,34.0,116.0,4.0,August,3,Cool Season,0
2025-08-13,4.21,102134.0,51286.0,82654.0,15598.0,3.74,0.35,0.09,358.13,Night,Low,Normal Operation,7.29,180.0,37.0,71.0,9.0,August,3,Cool Season,0
2025-08-14,4.11,90000.0,41116.0,90703.0,12986.0,2.59,0.26,0.11,257.03,Night,Medium,Normal Operation,7.11,180.0,18.0,137.0,9.0,August,3,Cool Season,0
2025-08-15,4.29,120239.0,58570.0,97755.0,18510.0,2.67,0.4,0.11,339.19,Night,High,Normal Operation,7.15,180.0,31.0,83.0,18.0,August,3,Cool Season,0
2025-08-16,4.26,125847.0,68219.0,91252.0,20049.0,2.5,0.4,0.12,424.02,Afternoon,Low,Normal Operation,6.92,180.0,28.0,95.0,7.0,August,3,Cool Season,0
2025-08-17,4.39,90000.0,45760.0,75807.0,19802.0,2.92,0.23,0.13,311.15,Morning,Medium,Normal Operation,7.17,106.0,19.0,126.0,9.0,August,3,Cool Season,0
2025-08-18,4.11,102883.0,51836.0,82775.0,20870.0,3.26,0.35,0.1,286.79,Morning,Medium,Normal Operation,7.04,111.0,17.0,89.0,16.0,August,3,Cool Season,0
2025-08-19,4.15,122430.0,58385.0,89334.0,19135.0,3.24,0.25,0.07,380.63,Morning,High,Normal Operation,7.25,180.0,35.0,103.0,19.0,August,3,Cool Season,0
2025-08-20,4.02,139690.0,68007.0,89319.0,16135.0,3.26,0.31,0.09,429.94,Afternoon,High,Normal Operation,6.95,180.0,31.0,103.0,12.0,August,3,Cool Season,0
2025-08-21,4.12,115250.0,62181.0,107753.0,20939.0,2.64,0.3,0.1,357.81,Afternoon,Low,Normal Operation,6.89,180.0,24.0,90.0,12.0,August,3,Cool Season,0
2025-08-22,4.27,106264.0,54901.0,77526.0,13249.0,3.52,0.4,0.06,369.28,Afternoon,Low,Normal Operation,7.35,75.0,13.0,106.0,9.0,August,3,Cool Season,1
2025-08-23,4.34,112805.0,59644.0,94550.0,14848.0,3.3,0.36,0.13,361.05,Night,Medium,Maintenance,7.15,180.0,32.0,101.0,7.0,August,3,Cool Season,0
2025-08-24,4.03,131499.0,65149.0,103402.0,14625.0,3.49,0.27,0.1,387.03,Night,Medium,Normal Operation,7.13,180.0,24.0,84.0,9.0,August,3,Cool Season,0
2025-08-25,4.36,107248.0,55021.0,110000.0,21780.0,2.5,0.4,0.11,370.96,Morning,Medium,Normal Operation,7.25,180.0,33.0,80.0,13.0,August,3,Cool Season,0
2025-08-26,4.44,105410.0,50053.0,86360.0,21300.0,3.32,0.26,0.13,323.23,Morning,Low,Normal Operation,7.26,40.0,7.0,89.0,2.0,August,3,Cool Season,1
2025-08-27,4.27,109207.0,56847.0,94423.0,19706.0,2.72,0.37,0.09,389.26,Afternoon,Low,Normal Operation,7.23,105.0,13.0,77.0,6.0,August,3,Cool Season,0
2025-08-28,4.54,103560.0,51030.0,95128.0,21752.0,3.04,0.3,0.11,328.88,Morning,Medium,Normal Operation,7.16,180.0,30.0,66.0,12.0,August,3,Cool Season,0
2025-08-29,4.06,116472.0,57567.0,91759.0,14923.0,3.41,0.33,0.1,380.59,Night,Low,Normal Operation,7.55,180.0,33.0,110.0,14.0,August,3,Cool Season,0
2025-08-30,3.98,134496.0,69256.0,89110.0,19220.0,3.24,0.38,0.1,467.8,Afternoon,High,Normal Operation,7.13,180.0,30.0,121.0,7.0,August,3,Cool Season,0
2025-08-31,3.88,118877.0,64625.0,93924.0,17562.0,2.86,0.38,0.08,360.74,Afternoon,Low,Normal Operation,7.36,75.0,14.0,116.0,8.0,August,3,Cool Season,1
2025-09-01,4.47,111972.0,51104.0,70000.0,20964.0,3.2,0.43,0.13,340.56,Night,Low,Normal Operation,7.19,180.0,22.0,50.0,6.0,September,3,Short Rains,0
2025-09-02,4.32,111498.0,59370.0,96139.0,17597.0,2.59,0.35,0.09,381.19,Night,High,Normal Operation,6.91,180.0,27.0,87.0,18.0,September,3,Short Rains,0
2025-09-03,4.19,96242.0,46123.0,91136.0,16653.0,3.66,0.37,0.11,258.48,Morning,Medium,Normal Operation,7.33,49.0,15.0,70.0,8.0,September,3,Short Rains,1
2025-09-04,4.25,125597.0,62094.0,87998.0,19893.0,3.12,0.32,0.06,388.89,Afternoon,Medium,Normal Operation,7.23,180.0,31.0,103.0,14.0,September,3,Short Rains,0
2025-09-05,4.0,114066.0,51580.0,108422.0,21067.0,3.65,0.36,0.12,290.07,Afternoon,Low,Normal Operation,7.14,93.0,18.0,80.0,11.0,September,3,Short Rains,1
2025-09-06,4.6,112834.0,54172.0,83926.0,15661.0,2.99,0.38,0.12,357.75,Morning,Medium,Normal Operation,7.06,72.0,16.0,110.0,17.0,September,3,Short Rains,1
2025-09-07,4.22,140000.0,70037.0,86372.0,17786.0,2.99,0.34,0.1,442.62,Morning,Medium,Normal Operation,7.17,180.0,35.0,88.0,10.0,September,3,Short Rains,0
2025-09-08,4.22,118585.0,54029.0,107924.0,14295.0,2.89,0.24,0.1,374.44,Afternoon,Medium,Normal Operation,7.2,180.0,23.0,66.0,8.0,September,3,Short Rains,0
2025-09-09,4.33,105979.0,52895.0,82511.0,12000.0,3.55,0.37,0.11,305.45,Morning,High,Normal Operation,6.96,180.0,33.0,78.0,6.0,September,3,Short Rains,0
2025-09-10,4.29,109884.0,59635.0,85049.0,18702.0,2.92,0.37,0.15,382.2,Morning,Medium,Normal Operation,7.28,180.0,36.0,103.0,5.0,September,3,Short Rains,0
2025-09-11,4.24,128781.0,59309.0,88677.0,20131.0,3.46,0.31,0.06,345.02,Afternoon,Medium,Normal Operation,7.18,180.0,40.0,103.0,15.0,September,3,Short Rains,0
2025-09-12,4.06,116359.0,61257.0,97567.0,18917.0,3.05,0.27,0.12,393.33,Night,Medium,Normal Operation,7.02,180.0,33.0,78.0,5.0,September,3,Short Rains,0
2025-09-13,4.28,97741.0,47987.0,91870.0,12000.0,2.5,0.44,0.08,315.95,Morning,Medium,Normal Operation,7.21,69.0,8.0,76.0,6.0,September,3,Short Rains,1
2025-09-14,4.54,126031.0,64971.0,78366.0,16772.0,2.97,0.38,0.1,427.73,Morning,Low,Normal Operation,7.16,180.0,29.0,97.0,15.0,September,3,Short Rains,0
2025-09-15,4.44,106982.0,50926.0,85210.0,12000.0,2.73,0.34,0.1,342.36,Night,Medium,Normal Operation,7.28,180.0,34.0,63.0,19.0,September,3,Short Rains,0
2025-09-16,4.49,137480.0,64059.0,84534.0,22794.0,3.21,0.28,0.09,434.34,Morning,Medium,Normal Operation,7.25,175.0,36.0,59.0,9.0,September,3,Short Rains,0
2025-09-17,4.11,127961.0,59636.0,89305.0,14199.0,2.72,0.3,0.1,334.91,Night,Medium,Normal Operation,7.13,180.0,36.0,74.0,5.0,September,3,Short Rains,0
2025-09-18,4.02,109632.0,50107.0,93833.0,22394.0,3.57,0.43,0.08,301.39,Afternoon,High,Normal Operation,7.24,180.0,34.0,80.0,14.0,September,3,Short Rains,0
2025-09-19,4.18,130372.0,61088.0,93764.0,21311.0,3.16,0.36,0.12,398.95,Morning,Medium,Normal Operation,7.25,132.0,22.0,80.0,18.0,September,3,Short Rains,0
2025-09-20,4.21,115814.0,59809.0,74016.0,14848.0,3.13,0.32,0.06,373.68,Morning,High,Normal Operation,7.14,180.0,33.0,79.0,11.0,September,3,Short Rains,0
2025-09-21,4.4,125233.0,67397.0,99575.0,14035.0,3.46,0.38,0.11,389.96,Morning,Medium,Normal Operation,7.14,76.0,17.0,94.0,8.0,September,3,Short Rains,1
2025-09-22,3.9,120817.0,64204.0,92273.0,19226.0,3.59,0.3,0.09,406.35,Morning,Medium,Normal Operation,7.33,103.0,21.0,85.0,11.0,September,3,Short Rains,0
2025-09-23,4.48,104844.0,54363.0,102461.0,15045.0,3.19,0.44,0.08,332.22,Morning,High,Normal Operation,7.18,180.0,28.0,94.0,18.0,September,3,Short Rains,0
2025-09-24,4.17,107277.0,49460.0,93998.0,18359.0,2.89,0.43,0.1,300.96,Afternoon,Medium,Normal Operation,7.16,180.0,35.0,81.0,19.0,September,3,Short Rains,0
2025-09-25,4.12,127360.0,60995.0,99912.0,16310.0,2.5,0.32,0.07,409.56,Morning,Medium,Maintenance,7.23,180.0,24.0,98.0,12.0,September,3,Short Rains,0
2025-09-26,4.02,110983.0,53381.0,94199.0,12000.0,2.93,0.31,0.1,326.23,Afternoon,Low,Normal Operation,7.15,180.0,30.0,105.0,5.0,September,3,Short Rains,0
2025-09-27,3.9,110156.0,52324.0,102116.0,12000.0,2.95,0.2,0.07,289.86,Afternoon,Medium,Normal Operation,7.16,180.0,27.0,108.0,25.0,September,3,Short Rains,0
2025-09-28,4.35,103539.0,51925.0,94700.0,18793.0,3.24,0.26,0.11,290.11,Morning,Medium,Normal Operation,7.13,86.0,15.0,126.0,10.0,September,3,Short Rains,1
2025-09-29,4.21,120083.0,60469.0,89119.0,16035.0,3.06,0.27,0.08,410.24,Morning,High,Normal Operation,7.23,180.0,24.0,108.0,14.0,September,3,Short Rains,0
2025-09-30,3.97,139750.0,67875.0,110000.0,16064.0,3.48,0.36,0.09,471.11,Morning,Medium,Normal Operation,7.28,83.0,6.0,110.0,11.0,September,3,Short Rains,1
2025-10-01,3.97,102190.0,49601.0,98001.0,20436.0,2.95,0.33,0.11,324.02,Morning,High,Normal Operation,7.27,180.0,33.0,96.0,13.0,October,4,Short Rains,0
2025-10-02,4.14,115291.0,61433.0,95164.0,22107.0,3.18,0.27,0.08,371.46,Afternoon,Medium,Normal Operation,7.13,180.0,28.0,85.0,16.0,October,4,Short Rains,0
2025-10-03,4.5,131947.0,69790.0,78513.0,17046.0,3.67,0.33,0.1,482.11,Morning,Medium,Normal Operation,7.22,112.0,20.0,73.0,15.0,October,4,Short Rains,0
2025-10-04,4.15,114044.0,54830.0,78405.0,16808.0,3.34,0.38,0.07,356.08,Night,Medium,Normal Operation,7.32,180.0,40.0,95.0,18.0,October,4,Short Rains,0
2025-10-05,3.93,120428.0,65197.0,92634.0,19751.0,3.18,0.38,0.11,441.16,Afternoon,High,Maintenance,7.23,180.0,39.0,114.0,14.0,October,4,Short Rains,0
2025-10-06,4.16,102251.0,55756.0,91310.0,13251.0,2.96,0.24,0.14,370.71,Afternoon,High,Normal Operation,7.06,180.0,22.0,79.0,8.0,October,4,Short Rains,0
2025-10-07,4.15,120140.0,57988.0,84473.0,18781.0,2.95,0.34,0.15,351.91,Afternoon,Low,Maintenance,7.32,180.0,38.0,100.0,17.0,October,4,Short Rains,0
2025-10-08,3.8,112754.0,54736.0,91269.0,19932.0,2.86,0.27,0.1,340.35,Afternoon,Medium,Normal Operation,6.95,180.0,25.0,90.0,16.0,October,4,Short Rains,0
2025-10-09,4.19,126829.0,63486.0,104298.0,20381.0,2.98,0.4,0.12,366.9,Morning,Medium,Normal Operation,7.26,93.0,20.0,94.0,13.0,October,4,Short Rains,1
2025-10-10,4.16,129249.0,70326.0,96259.0,12000.0,3.5,0.4,0.06,417.6,Morning,Low,Normal Operation,7.09,58.0,11.0,81.0,6.0,October,4,Short Rains,1
2025-10-11,4.33,140000.0,75268.0,79731.0,15335.0,3.11,0.3,0.13,501.83,Afternoon,Medium,Maintenance,7.41,180.0,26.0,86.0,12.0,October,4,Short Rains,0
2025-10-12,4.53,121956.0,56131.0,88996.0,14926.0,2.66,0.3,0.12,383.99,Morning,High,Normal Operation,6.93,180.0,26.0,84.0,10.0,October,4,Short Rains,0
2025-10-13,4.4,118910.0,58179.0,82755.0,18350.0,3.91,0.32,0.09,383.21,Afternoon,Medium,Normal Operation,7.44,180.0,29.0,100.0,10.0,October,4,Short Rains,0
2025-10-14,4.15,117333.0,59293.0,86511.0,19683.0,3.33,0.21,0.12,367.48,Afternoon,Medium,Normal Operation,7.21,180.0,33.0,91.0,15.0,October,4,Short Rains,0
2025-10-15,4.0,110762.0,55416.0,86277.0,23238.0,2.64,0.37,0.09,311.98,Afternoon,Medium,Normal Operation,7.07,180.0,27.0,87.0,12.0,October,4,Short Rains,0
2025-10-16,4.6,119062.0,55886.0,85701.0,16268.0,3.02,0.33,0.09,312.15,Afternoon,Medium,Normal Operation,7.2,180.0,23.0,90.0,8.0,October,4,Short Rains,0
2025-10-17,4.21,111455.0,59727.0,78704.0,16258.0,3.24,0.41,0.11,362.03,Afternoon,Low,Maintenance,7.28,180.0,39.0,92.0,2.0,October,4,Short Rains,0
2025-10-18,4.2,117022.0,60581.0,88851.0,22024.0,3.88,0.28,0.08,375.35,Afternoon,Medium,Normal Operation,7.19,180.0,41.0,112.0,18.0,October,4,Short Rains,0
2025-10-19,4.2,130811.0,69826.0,84955.0,19038.0,2.76,0.31,0.12,447.84,Afternoon,High,Normal Operation,7.04,180.0,36.0,61.0,14.0,October,4,Short Rains,0
2025-10-20,4.24,102921.0,55153.0,70000.0,22437.0,3.59,0.26,0.08,303.88,Afternoon,Medium,Normal Operation,7.34,180.0,26.0,91.0,9.0,October,4,Short Rains,0
2025-10-21,4.17,128679.0,67535.0,108477.0,19011.0,3.76,0.29,0.08,471.7,Afternoon,Low,Normal Operation,7.08,75.0,13.0,65.0,7.0,October,4,Short Rains,1
2025-10-22,4.1,130805.0,64608.0,99799.0,13950.0,2.95,0.28,0.08,390.61,Night,Low,Normal Operation,7.09,180.0,39.0,99.0,5.0,October,4,Short Rains,0
2025-10-23,4.1,113583.0,58047.0,86613.0,13334.0,3.09,0.41,0.12,393.1,Afternoon,Low,Normal Operation,7.55,180.0,32.0,61.0,10.0,October,4,Short Rains,0
2025-10-24,4.19,90000.0,41943.0,90169.0,12570.0,2.79,0.31,0.09,264.35,Afternoon,Medium,Normal Operation,7.02,180.0,22.0,102.0,13.0,October,4,Short Rains,0
2025-10-25,4.1,107706.0,55723.0,79455.0,20317.0,3.12,0.36,0.07,317.38,Night,High,Normal Operation,7.33,180.0,32.0,112.0,17.0,October,4,Short Rains,0
2025-10-26,4.07,130564.0,61094.0,105262.0,22160.0,3.19,0.33,0.09,409.11,Afternoon,Low,Normal Operation,7.13,180.0,24.0,105.0,12.0,October,4,Short Rains,0
2025-10-27,4.22,114726.0,59588.0,107076.0,24473.0,3.46,0.27,0.1,391.18,Morning,High,Normal Operation,7.3,180.0,30.0,91.0,10.0,October,4,Short Rains,0
2025-10-28,4.15,103008.0,48719.0,91410.0,20951.0,3.64,0.34,0.08,306.5,Night,Medium,Normal Operation,7.34,180.0,31.0,82.0,16.0,October,4,Short Rains,0
2025-10-29,4.47,108943.0,50305.0,99212.0,22070.0,2.9,0.39,0.08,315.5,Morning,Medium,Normal Operation,7.29,88.0,17.0,74.0,14.0,October,4,Short Rains,1
2025-10-30,3.8,125087.0,58357.0,91578.0,15970.0,2.5,0.28,0.14,328.62,Afternoon,High,Normal Operation,7.07,180.0,34.0,114.0,16.0,October,4,Short Rains,0
2025-10-31,4.4,121561.0,54727.0,77969.0,13953.0,3.19,0.4,0.08,354.83,Night,Low,Normal Operation,7.44,180.0,32.0,131.0,6.0,October,4,Short Rains,0
2025-11-01,4.42,112133.0,58519.0,86294.0,20975.0,3.32,0.3,0.09,401.84,Night,High,Normal Operation,7.15,180.0,32.0,101.0,11.0,November,4,Short Rains,0
2025-11-02,3.83,110598.0,57869.0,91187.0,19462.0,3.3,0.32,0.09,326.38,Morning,Low,Normal Operation,7.24,40.0,9.0,84.0,7.0,November,4,Short Rains,1
2025-11-03,4.14,110299.0,55314.0,85909.0,18376.0,3.07,0.38,0.09,326.09,Afternoon,Medium,Normal Operation,7.21,180.0,36.0,120.0,4.0,November,4,Short Rains,0
2025-11-04,4.13,103931.0,48446.0,88032.0,19356.0,3.25,0.31,0.11,332.02,Afternoon,High,Normal Operation,7.07,180.0,33.0,86.0,14.0,November,4,Short Rains,0
2025-11-05,3.95,134385.0,61596.0,89177.0,19131.0,3.81,0.35,0.12,365.05,Morning,High,Normal Operation,7.26,180.0,32.0,105.0,10.0,November,4,Short Rains,0
2025-11-06,4.06,111132.0,50222.0,89272.0,22493.0,3.35,0.33,0.09,325.48,Morning,Medium,Normal Operation,7.24,180.0,35.0,115.0,9.0,November,4,Short Rains,0
2025-11-07,4.0,129606.0,60471.0,90470.0,22532.0,3.05,0.36,0.08,381.1,Afternoon,Medium,Normal Operation,7.13,180.0,23.0,82.0,18.0,November,4,Short Rains,0
2025-11-08,4.52,133256.0,71836.0,80455.0,19905.0,3.0,0.21,0.13,459.36,Afternoon,Medium,Normal Operation,7.46,180.0,35.0,107.0,12.0,November,4,Short Rains,0
2025-11-09,4.37,126980.0,60208.0,83547.0,20960.0,3.13,0.24,0.1,368.69,Morning,High,Normal Operation,7.09,180.0,27.0,103.0,16.0,November,4,Short Rains,0
2025-11-10,4.43,109821.0,53310.0,78439.0,19799.0,3.85,0.39,0.13,317.19,Afternoon,Low,Normal Operation,7.44,180.0,31.0,95.0,13.0,November,4,Short Rains,0
2025-11-11,4.33,119845.0,55193.0,98800.0,16386.0,3.13,0.41,0.06,307.58,Afternoon,High,Maintenance,7.29,180.0,28.0,77.0,6.0,November,4,Short Rains,0
2025-11-12,4.0,114710.0,54170.0,71049.0,20648.0,3.19,0.3,0.1,358.41,Night,Medium,Normal Operation,7.2,180.0,32.0,86.0,14.0,November,4,Short Rains,0
2025-11-13,4.11,104156.0,52278.0,100382.0,13119.0,3.01,0.34,0.14,346.04,Night,Medium,Normal Operation,7.07,180.0,24.0,103.0,13.0,November,4,Short Rains,0
2025-11-14,4.29,118892.0,60727.0,102477.0,21689.0,3.64,0.37,0.09,395.1,Afternoon,Medium,Normal Operation,7.17,180.0,27.0,60.0,9.0,November,4,Short Rains,0
2025-11-15,3.98,100852.0,47858.0,87280.0,13819.0,3.98,0.39,0.1,309.42,Night,Medium,Normal Operation,7.26,180.0,29.0,89.0,8.0,November,4,Short Rains,0
2025-11-16,4.33,129252.0,58910.0,70000.0,19000.0,3.38,0.23,0.11,345.54,Night,High,Normal Operation,7.01,180.0,39.0,103.0,8.0,November,4,Short Rains,0
2025-11-17,4.16,109425.0,53520.0,86748.0,15042.0,3.23,0.3,0.09,296.15,Morning,Medium,Normal Operation,7.08,180.0,33.0,124.0,18.0,November,4,Short Rains,0
2025-11-18,4.13,117414.0,55586.0,89422.0,19937.0,3.21,0.33,0.09,373.15,Morning,High,Normal Operation,7.02,180.0,24.0,65.0,10.0,November,4,Short Rains,0
2025-11-19,4.33,118399.0,55879.0,80905.0,17881.0,2.5,0.39,0.09,348.5,Afternoon,Low,Normal Operation,7.26,118.0,20.0,117.0,19.0,November,4,Short Rains,0
2025-11-20,4.28,111893.0,61092.0,85363.0,12418.0,3.5,0.5,0.09,364.12,Afternoon,Medium,Normal Operation,7.32,180.0,37.0,122.0,13.0,November,4,Short Rains,0
2025-11-21,4.14,122040.0,62439.0,103772.0,19472.0,3.25,0.34,0.12,352.96,Afternoon,High,Normal Operation,7.3,180.0,34.0,99.0,17.0,November,4,Short Rains,0
2025-11-22,4.41,109301.0,55272.0,95984.0,15977.0,3.37,0.27,0.11,309.2,Afternoon,Medium,Normal Operation,7.3,180.0,35.0,77.0,16.0,November,4,Short Rains,0
2025-11-23,4.01,125456.0,61671.0,81679.0,21084.0,2.92,0.37,0.11,371.46,Afternoon,Medium,Normal Operation,7.18,180.0,36.0,97.0,16.0,November,4,Short Rains,0
2025-11-24,4.31,98848.0,48722.0,75622.0,18005.0,3.05,0.43,0.12,326.78,Afternoon,Medium,Normal Operation,7.35,180.0,30.0,97.0,14.0,November,4,Short Rains,0
2025-11-25,4.31,116517.0,58735.0,87057.0,19384.0,3.04,0.36,0.09,403.98,Morning,High,Normal Operation,7.1,180.0,23.0,95.0,15.0,November,4,Short Rains,0
2025-11-26,4.14,138267.0,71850.0,88079.0,14649.0,3.61,0.3,0.08,491.82,Night,High,Normal Operation,7.27,180.0,32.0,112.0,14.0,November,4,Short Rains,0
2025-11-27,4.26,102996.0,53580.0,94466.0,15937.0,3.05,0.41,0.09,368.63,Morning,Low,Normal Operation,7.27,45.0,7.0,101.0,16.0,November,4,Short Rains,1
2025-11-28,3.97,106867.0,49925.0,85182.0,16395.0,4.03,0.39,0.1,342.56,Night,High,Normal Operation,7.17,180.0,29.0,90.0,5.0,November,4,Short Rains,0
2025-11-29,4.37,121167.0,60585.0,94603.0,20998.0,3.37,0.29,0.08,381.13,Morning,Medium,Normal Operation,7.6,72.0,11.0,108.0,17.0,November,4,Short Rains,1
2025-11-30,4.17,117155.0,57546.0,107416.0,23871.0,2.69,0.37,0.09,335.44,Night,Medium,Normal Operation,7.13,180.0,28.0,84.0,15.0,November,4,Short Rains,0
2025-12-01,4.11,119208.0,64021.0,97340.0,15182.0,3.15,0.41,0.09,428.75,Morning,High,Normal Operation,7.21,180.0,35.0,99.0,6.0,December,4,Dry Season,0
2025-12-02,4.39,120870.0,62024.0,89567.0,21769.0,2.94,0.42,0.14,361.01,Morning,Medium,Normal Operation,7.31,81.0,17.0,79.0,14.0,December,4,Dry Season,1
2025-12-03,4.07,122617.0,61707.0,88352.0,12000.0,2.5,0.35,0.05,364.12,Morning,High,Normal Operation,7.2,180.0,35.0,138.0,4.0,December,4,Dry Season,0
2025-12-04,3.95,128316.0,59223.0,86790.0,13820.0,3.84,0.33,0.1,346.45,Afternoon,Medium,Normal Operation,7.3,180.0,34.0,123.0,9.0,December,4,Dry Season,0
2025-12-05,3.92,119918.0,61226.0,100626.0,14644.0,3.48,0.42,0.13,384.04,Night,Low,Normal Operation,7.26,180.0,25.0,113.0,6.0,December,4,Dry Season,0
2025-12-06,4.31,112105.0,51761.0,84354.0,13266.0,3.41,0.28,0.1,309.67,Afternoon,Medium,Normal Operation,7.05,180.0,26.0,130.0,20.0,December,4,Dry Season,0
2025-12-07,3.97,123071.0,59532.0,90407.0,12457.0,3.27,0.38,0.12,341.19,Night,Low,Normal Operation,7.14,180.0,37.0,103.0,16.0,December,4,Dry Season,0
2025-12-08,4.52,137799.0,63978.0,90461.0,19445.0,2.65,0.27,0.1,395.37,Afternoon,High,Normal Operation,7.18,180.0,38.0,106.0,23.0,December,4,Dry Season,0
2025-12-09,3.83,113408.0,58882.0,85484.0,17251.0,3.01,0.41,0.09,401.04,Afternoon,Medium,Maintenance,7.22,180.0,22.0,59.0,16.0,December,4,Dry Season,0
2025-12-10,4.51,103306.0,48618.0,77648.0,19328.0,3.54,0.33,0.06,309.01,Night,Medium,Normal Operation,7.4,180.0,27.0,84.0,15.0,December,4,Dry Season,0
2025-12-11,4.24,128285.0,62755.0,92907.0,20417.0,2.78,0.43,0.1,427.83,Morning,Low,Normal Operation,7.12,180.0,32.0,84.0,9.0,December,4,Dry Season,0
2025-12-12,4.18,113555.0,61271.0,89451.0,18930.0,2.5,0.38,0.08,354.99,Morning,Medium,Normal Operation,6.93,83.0,20.0,78.0,6.0,December,4,Dry Season,1
2025-12-13,4.1,90000.0,42339.0,94502.0,20302.0,3.11,0.28,0.08,243.47,Night,High,Normal Operation,7.31,180.0,23.0,68.0,17.0,December,4,Dry Season,0
2025-12-14,4.27,125169.0,62682.0,85198.0,17757.0,3.14,0.44,0.09,398.87,Night,Low,Normal Operation,7.36,180.0,36.0,103.0,14.0,December,4,Dry Season,0
2025-12-15,4.19,108576.0,53412.0,100987.0,13846.0,3.25,0.44,0.13,330.88,Night,Medium,Normal Operation,7.32,180.0,33.0,102.0,6.0,December,4,Dry Season,0
2025-12-16,4.4,113914.0,51468.0,82109.0,21702.0,3.49,0.4,0.15,334.04,Night,High,Normal Operation,7.22,180.0,36.0,78.0,6.0,December,4,Dry Season,0
2025-12-17,4.22,118984.0,62975.0,105408.0,15938.0,3.46,0.3,0.1,421.43,Morning,Medium,Normal Operation,7.36,180.0,37.0,86.0,11.0,December,4,Dry Season,0
2025-12-18,4.23,117286.0,53589.0,74271.0,14725.0,3.3,0.33,0.09,355.13,Night,High,Normal Operation,7.63,180.0,26.0,122.0,21.0,December,4,Dry Season,0
2025-12-19,4.13,123513.0,61439.0,93913.0,17377.0,3.68,0.36,0.08,424.75,Afternoon,Low,Normal Operation,7.29,125.0,26.0,90.0,18.0,December,4,Dry Season,0
2025-12-20,4.19,109774.0,55553.0,94279.0,14805.0,2.59,0.31,0.11,338.73,Night,Medium,Normal Operation,6.95,180.0,35.0,98.0,13.0,December,4,Dry Season,0
2025-12-21,4.26,121157.0,62135.0,82840.0,16539.0,3.4,0.45,0.14,360.98,Afternoon,High,Normal Operation,7.16,180.0,34.0,88.0,12.0,December,4,Dry Season,0
2025-12-22,3.89,111885.0,58053.0,93820.0,19204.0,3.45,0.36,0.1,367.27,Afternoon,Medium,Normal Operation,7.31,180.0,36.0,108.0,13.0,December,4,Dry Season,0
2025-12-23,3.96,123866.0,58877.0,101516.0,19219.0,2.7,0.2,0.05,333.6,Afternoon,Medium,Normal Operation,6.93,180.0,38.0,73.0,10.0,December,4,Dry Season,0
2025-12-24,4.33,122384.0,55195.0,70049.0,14858.0,2.6,0.37,0.11,327.49,Morning,Medium,Normal Operation,7.13,114.0,14.0,93.0,20.0,December,4,Dry Season,0
2025-12-25,4.23,103775.0,54206.0,94525.0,16293.0,2.9,0.33,0.12,315.04,Morning,Medium,Normal Operation,7.2,180.0,23.0,104.0,17.0,December,4,Dry Season,0
2025-12-26,4.17,128032.0,64472.0,70000.0,21760.0,2.94,0.35,0.07,392.95,Night,Low,Normal Operation,7.34,180.0,35.0,98.0,7.0,December,4,Dry Season,0
2025-12-27,4.2,108568.0,57933.0,81309.0,19737.0,3.5,0.33,0.1,328.3,Night,High,Maintenance,7.4,180.0,29.0,89.0,14.0,December,4,Dry Season,0
2025-12-28,4.26,124697.0,66356.0,104662.0,25000.0,2.95,0.4,0.11,368.13,Morning,Medium,Normal Operation,7.27,149.0,19.0,92.0,9.0,December,4,Dry Season,0
2025-12-29,4.1,119407.0,63803.0,84764.0,22130.0,2.86,0.42,0.1,413.78,Night,Medium,Normal Operation,6.89,180.0,36.0,135.0,7.0,December,4,Dry Season,0
2025-12-30,4.06,137058.0,68325.0,79435.0,22005.0,2.96,0.37,0.08,438.33,Afternoon,High,Normal Operation,7.27,180.0,37.0,148.0,18.0,December,4,Dry Season,0
2025-12-31,4.24,112318.0,54291.0,88219.0,13142.0,3.65,0.33,0.12,356.28,Afternoon,Medium,Normal Operation,7.35,180.0,22.0,90.0,6.0,December,4,Dry Season,0
2026-01-01,4.02,110808.0,58635.0,108611.0,20674.0,3.21,0.35,0.09,380.57,Morning,Medium,Normal Operation,7.23,180.0,42.0,54.0,17.0,January,1,Dry Season,0
2026-01-02,4.27,114767.0,56824.0,73515.0,17814.0,3.13,0.35,0.07,322.28,Night,High,Normal Operation,6.98,180.0,23.0,118.0,16.0,January,1,Dry Season,0
